capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00051,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00051_20260307T170840Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:08:40Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00052,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00052_20260307T171250Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:12:50Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00053,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00053_20260307T171702Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:17:02Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00054,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00054_20260307T172115Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:21:15Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00055,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00055_20260307T172534Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:25:34Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00056,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00056_20260307T173002Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:30:02Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00057,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00057_20260307T173426Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:34:26Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00058,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00058_20260307T173844Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:38:44Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00059,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00059_20260307T174309Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:43:09Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00060,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00002/bg00060_20260307T174729Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:47:29Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
