capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00037,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00037_20260307T160930Z_2437000000Hz_20971520sps_35g_s03.s16,no_drone,custom_bg,2437000000,20971520,35,s03,2026-03-07T16:09:30Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00038,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00038_20260307T161344Z_2437000000Hz_20971520sps_35g_s03.s16,no_drone,custom_bg,2437000000,20971520,35,s03,2026-03-07T16:13:44Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00039,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00039_20260307T161805Z_2437000000Hz_20971520sps_35g_s03.s16,no_drone,custom_bg,2437000000,20971520,35,s03,2026-03-07T16:18:05Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00040,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00040_20260307T162219Z_2437000000Hz_20971520sps_35g_s03.s16,no_drone,custom_bg,2437000000,20971520,35,s03,2026-03-07T16:22:19Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00041,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00041_20260307T162649Z_2437000000Hz_20971520sps_35g_s03.s16,no_drone,custom_bg,2437000000,20971520,35,s03,2026-03-07T16:26:49Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00042,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00042_20260307T163112Z_2437000000Hz_20971520sps_35g_s03.s16,no_drone,custom_bg,2437000000,20971520,35,s03,2026-03-07T16:31:12Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00043,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00043_20260307T163526Z_2437000000Hz_20971520sps_50g_s03.s16,no_drone,custom_bg,2437000000,20971520,50,s03,2026-03-07T16:35:26Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00044,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00044_20260307T163936Z_2437000000Hz_20971520sps_50g_s03.s16,no_drone,custom_bg,2437000000,20971520,50,s03,2026-03-07T16:39:36Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00045,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00045_20260307T164342Z_2437000000Hz_20971520sps_50g_s03.s16,no_drone,custom_bg,2437000000,20971520,50,s03,2026-03-07T16:43:42Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00046,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00046_20260307T164750Z_2437000000Hz_20971520sps_50g_s03.s16,no_drone,custom_bg,2437000000,20971520,50,s03,2026-03-07T16:47:50Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00047,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00047_20260307T165156Z_2437000000Hz_20971520sps_50g_s03.s16,no_drone,custom_bg,2437000000,20971520,50,s03,2026-03-07T16:51:56Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00048,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00048_20260307T165609Z_2437000000Hz_20971520sps_50g_s03.s16,no_drone,custom_bg,2437000000,20971520,50,s03,2026-03-07T16:56:09Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00049,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00049_20260307T170015Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:00:15Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00050,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00050_20260307T170427Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:04:27Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00051,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00051_20260307T170840Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:08:40Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00052,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00052_20260307T171250Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:12:50Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00053,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00053_20260307T171702Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:17:02Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00054,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00054_20260307T172115Z_2437000000Hz_20971520sps_65g_s03.s16,no_drone,custom_bg,2437000000,20971520,65,s03,2026-03-07T17:21:15Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00055,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00055_20260307T172534Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:25:34Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00056,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00056_20260307T173002Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:30:02Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00057,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00057_20260307T173426Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:34:26Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00058,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00058_20260307T173844Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:38:44Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00059,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00059_20260307T174309Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:43:09Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00060,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00060_20260307T174729Z_2437000000Hz_20971520sps_35g_s04.s16,no_drone,custom_bg,2437000000,20971520,35,s04,2026-03-07T17:47:29Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00061,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00061_20260307T175145Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T17:51:45Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00062,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00062_20260307T175605Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T17:56:05Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00063,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00063_20260307T180021Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T18:00:21Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00064,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00064_20260307T180438Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T18:04:38Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00065,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00065_20260307T180903Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T18:09:03Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00066,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00066_20260307T181320Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T18:13:20Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00067,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00067_20260307T181736Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:17:36Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00068,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00068_20260307T182150Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:21:50Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00069,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00069_20260307T182602Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:26:02Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00070,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00070_20260307T183018Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:30:18Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00071,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00071_20260307T183437Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:34:37Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00072,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00072_20260307T183912Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:39:12Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00073,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00073_20260307T184354Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T18:43:54Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00074,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00074_20260307T184828Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T18:48:28Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00075,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00075_20260307T185304Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T18:53:04Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00076,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00076_20260307T185747Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T18:57:47Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00077,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00077_20260307T190235Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T19:02:35Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00078,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00078_20260307T190713Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T19:07:13Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00079,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00079_20260307T191156Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:11:56Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00080,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00080_20260307T191629Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:16:29Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00081,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00081_20260307T192107Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:21:07Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00082,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00082_20260307T192536Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:25:36Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00083,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00083_20260307T193014Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:30:14Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00084,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00084_20260307T193433Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:34:33Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00085,../gargoyle/EDGE SYSTEM/RF SUBSYSTEM/SW/no-drone-data/nd_run_02/bg00085_20260307T193906Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T19:39:06Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
